# Goxel 0.15.1
# One line per voxel
# X Y Z RRGGBB
5 1 13 ffac0f
6 1 13 ffac0f
0 2 13 ffac0f
1 2 13 ffac0f
2 2 13 ffac0f
3 2 13 ffac0f
4 2 13 ffac0f
5 2 13 ffac0f
6 2 13 ffac0f
7 2 13 ffac0f
0 3 13 ffac0f
1 3 13 ffac0f
2 3 13 ffac0f
3 3 13 ffac0f
4 3 13 ffac0f
5 3 13 ffac0f
6 3 13 ffac0f
7 3 13 ffac0f
0 4 13 ffac0f
1 4 13 ffac0f
2 4 13 ffac0f
3 4 13 ffac0f
4 4 13 ffac0f
5 4 13 ffac0f
6 4 13 ffac0f
7 4 13 ffac0f
0 5 13 ffac0f
1 5 13 ffac0f
2 5 13 ffac0f
3 5 13 ffac0f
4 5 13 ffac0f
5 5 13 ffac0f
6 5 13 ffac0f
7 5 13 ffac0f
0 6 13 ffac0f
1 6 13 ffac0f
2 6 13 ffac0f
3 6 13 ffac0f
4 6 13 ffac0f
5 6 13 ffac0f
6 6 13 ffac0f
7 6 13 ffac0f
0 7 13 ffac0f
1 7 13 ffac0f
2 7 13 ffac0f
3 7 13 ffac0f
4 7 13 ffac0f
5 7 13 ffac0f
6 7 13 ffac0f
0 8 13 ffac0f
1 8 13 ffac0f
2 8 13 ffac0f
3 8 13 ffac0f
4 8 13 ffac0f
5 8 13 ffac0f
6 8 13 ffac0f
0 9 13 ffac0f
1 9 13 ffac0f
2 9 13 ffac0f
3 9 13 ffac0f
4 9 13 ffac0f
5 9 13 ffac0f
0 10 13 ffac0f
1 10 13 ffac0f
2 10 13 ffac0f
3 10 13 ffac0f
4 10 13 ffac0f
0 11 13 ffac0f
1 11 13 ffac0f
2 11 13 ffac0f
3 11 13 ffac0f
0 12 13 ffac0f
1 12 13 ffac0f
0 0 14 ffac0f
1 0 14 ffac0f
2 0 14 ffac0f
3 0 14 ffac0f
4 0 14 ffac0f
5 0 14 ffac0f
6 0 14 ffac0f
0 1 14 ffac0f
1 1 14 ffac0f
2 1 14 ffac0f
3 1 14 ffac0f
4 1 14 ffac0f
5 1 14 ffac0f
6 1 14 ffac0f
0 2 14 ffac0f
1 2 14 ffac0f
2 2 14 ffac0f
3 2 14 ffac0f
4 2 14 ffac0f
5 2 14 ffac0f
6 2 14 ffac0f
7 2 14 ffac0f
0 3 14 ffac0f
1 3 14 ffac0f
2 3 14 ffac0f
3 3 14 ffac0f
4 3 14 ffac0f
5 3 14 ffac0f
6 3 14 ffac0f
7 3 14 ffac0f
0 4 14 ffac0f
1 4 14 ffac0f
2 4 14 ffac0f
3 4 14 ffac0f
4 4 14 ffac0f
5 4 14 ffac0f
6 4 14 ffac0f
7 4 14 ffac0f
0 5 14 ffac0f
1 5 14 ffac0f
2 5 14 ffac0f
3 5 14 ffac0f
4 5 14 ffac0f
5 5 14 ffac0f
6 5 14 ffac0f
7 5 14 ffac0f
0 6 14 ffac0f
1 6 14 ffac0f
2 6 14 ffac0f
3 6 14 ffac0f
4 6 14 ffac0f
5 6 14 ffac0f
6 6 14 ffac0f
7 6 14 ffac0f
0 7 14 ffac0f
1 7 14 ffac0f
2 7 14 ffac0f
3 7 14 ffac0f
4 7 14 ffac0f
5 7 14 ffac0f
6 7 14 ffac0f
0 8 14 ffac0f
1 8 14 ffac0f
2 8 14 ffac0f
3 8 14 ffac0f
4 8 14 ffac0f
5 8 14 ffac0f
6 8 14 ffac0f
0 9 14 ffac0f
1 9 14 ffac0f
2 9 14 ffac0f
3 9 14 ffac0f
4 9 14 ffac0f
5 9 14 ffac0f
0 10 14 ffac0f
1 10 14 ffac0f
2 10 14 ffac0f
3 10 14 ffac0f
4 10 14 ffac0f
0 11 14 ffac0f
1 11 14 ffac0f
2 11 14 ffac0f
3 11 14 ffac0f
0 12 14 ffac0f
1 12 14 ffac0f
0 0 15 ff9800
1 0 15 ff9800
2 0 15 ff9800
3 0 15 ff9800
4 0 15 ff9800
5 0 15 ff9800
0 1 15 ff9800
1 1 15 ff9800
2 1 15 ff9800
3 1 15 ff9800
4 1 15 ff9800
5 1 15 ff9800
0 2 15 ff9800
1 2 15 ff9800
2 2 15 ff9800
3 2 15 ff9800
4 2 15 ff9800
5 2 15 ff9800
6 2 15 ff9800
0 3 15 ff9800
1 3 15 ff9800
2 3 15 ff9800
3 3 15 ff9800
4 3 15 ff9800
5 3 15 ff9800
6 3 15 ff9800
0 4 15 ff9800
1 4 15 ff9800
2 4 15 ff9800
3 4 15 ff9800
4 4 15 ff9800
5 4 15 ff9800
6 4 15 ff9800
0 5 15 ff9800
1 5 15 ff9800
2 5 15 ff9800
3 5 15 ff9800
4 5 15 ff9800
5 5 15 ff9800
6 5 15 ff9800
0 6 15 ff9800
1 6 15 ff9800
2 6 15 ff9800
3 6 15 ff9800
4 6 15 ff9800
5 6 15 ff9800
6 6 15 ff9800
0 7 15 ff9800
1 7 15 ff9800
2 7 15 ff9800
3 7 15 ff9800
4 7 15 ff9800
5 7 15 ff9800
0 8 15 ff9800
1 8 15 ff9800
2 8 15 ff9800
3 8 15 ff9800
4 8 15 ff9800
5 8 15 ff9800
0 9 15 ff9800
1 9 15 ff9800
2 9 15 ff9800
3 9 15 ff9800
4 9 15 ff9800
0 10 15 ff9800
1 10 15 ff9800
2 10 15 ff9800
3 10 15 ff9800
0 11 15 ff9800
1 11 15 ff9800
-1 -1 6 ff9800
-1 -3 7 ff9800
-2 -2 7 ff9800
-1 -2 7 ff9800
-3 -1 7 ff9800
-2 -1 7 ff9800
-1 -1 7 ff9800
-2 -4 8 ff9800
-1 -4 8 ff9800
-3 -3 8 ff9800
-2 -3 8 ff9800
-1 -3 8 ff9800
-3 -2 8 ff9800
-2 -2 8 ff9800
-1 -2 8 ff9800
-4 -1 8 ff9800
-3 -1 8 ff9800
-2 -1 8 ff9800
-1 -1 8 ff9800
-1 -5 9 ff9800
-3 -4 9 ff9800
-2 -4 9 ff9800
-1 -4 9 ff9800
-4 -3 9 ff9800
-3 -3 9 ff9800
-2 -3 9 ff9800
-1 -3 9 ff9800
-4 -2 9 ff9800
-3 -2 9 ff9800
-2 -2 9 ff9800
-1 -2 9 ff9800
-5 -1 9 ff9800
-4 -1 9 ff9800
-3 -1 9 ff9800
-2 -1 9 ff9800
-1 -1 9 ff9800
-3 -5 10 ff9800
-2 -5 10 ff9800
-1 -5 10 ff9800
-3 -4 10 ff9800
-2 -4 10 ff9800
-1 -4 10 ff9800
-4 -3 10 ff9800
-3 -3 10 ff9800
-2 -3 10 ff9800
-1 -3 10 ff9800
-4 -2 10 ff9800
-3 -2 10 ff9800
-2 -2 10 ff9800
-1 -2 10 ff9800
-5 -1 10 ff9800
-4 -1 10 ff9800
-3 -1 10 ff9800
-2 -1 10 ff9800
-1 -1 10 ff9800
-2 -9 11 585858
-1 -9 11 585858
-2 -8 11 585858
-1 -8 11 585858
-2 -7 11 585858
-1 -7 11 585858
-2 -6 11 585858
-1 -6 11 585858
-3 -5 11 ffac0f
-2 -5 11 ffac0f
-1 -5 11 ffac0f
-4 -4 11 ffac0f
-3 -4 11 ffac0f
-2 -4 11 ffac0f
-1 -4 11 ffac0f
-5 -3 11 ffac0f
-4 -3 11 ffac0f
-3 -3 11 ffac0f
-2 -3 11 ffac0f
-1 -3 11 ffac0f
-5 -2 11 ffac0f
-4 -2 11 ffac0f
-3 -2 11 ffac0f
-2 -2 11 ffac0f
-1 -2 11 ffac0f
-6 -1 11 ffac0f
-5 -1 11 ffac0f
-4 -1 11 ffac0f
-3 -1 11 ffac0f
-2 -1 11 ffac0f
-1 -1 11 ffac0f
-1 -10 12 585858
-2 -9 12 585858
-1 -9 12 585858
-2 -8 12 585858
-1 -8 12 585858
-2 -7 12 585858
-1 -7 12 585858
-2 -6 12 585858
-1 -6 12 585858
-3 -5 12 ffac0f
-2 -5 12 ffac0f
-1 -5 12 ffac0f
-4 -4 12 ffac0f
-3 -4 12 ffac0f
-2 -4 12 ffac0f
-1 -4 12 ffac0f
-5 -3 12 ffac0f
-4 -3 12 ffac0f
-3 -3 12 ffac0f
-2 -3 12 ffac0f
-1 -3 12 ffac0f
-5 -2 12 ffac0f
-4 -2 12 ffac0f
-3 -2 12 ffac0f
-2 -2 12 ffac0f
-1 -2 12 ffac0f
-6 -1 12 ffac0f
-5 -1 12 ffac0f
-4 -1 12 ffac0f
-3 -1 12 ffac0f
-2 -1 12 ffac0f
-1 -1 12 ffac0f
-1 -10 13 585858
-2 -9 13 585858
-1 -9 13 585858
-2 -8 13 585858
-1 -8 13 585858
-2 -7 13 585858
-1 -7 13 585858
-2 -6 13 585858
-1 -6 13 585858
-3 -5 13 ffac0f
-2 -5 13 ffac0f
-1 -5 13 ffac0f
-4 -4 13 ffac0f
-3 -4 13 ffac0f
-2 -4 13 ffac0f
-1 -4 13 ffac0f
-5 -3 13 ffac0f
-4 -3 13 ffac0f
-3 -3 13 ffac0f
-2 -3 13 ffac0f
-1 -3 13 ffac0f
-5 -2 13 ffac0f
-4 -2 13 ffac0f
-3 -2 13 ffac0f
-2 -2 13 ffac0f
-1 -2 13 ffac0f
-6 -1 13 ffac0f
-5 -1 13 ffac0f
-4 -1 13 ffac0f
-3 -1 13 ffac0f
-2 -1 13 ffac0f
-1 -1 13 ffac0f
-2 -9 14 585858
-1 -9 14 585858
-2 -8 14 585858
-1 -8 14 585858
-2 -7 14 585858
-1 -7 14 585858
-2 -6 14 585858
-1 -6 14 585858
-3 -5 14 ffac0f
-2 -5 14 ffac0f
-1 -5 14 ffac0f
-4 -4 14 ffac0f
-3 -4 14 ffac0f
-2 -4 14 ffac0f
-1 -4 14 ffac0f
-5 -3 14 ffac0f
-4 -3 14 ffac0f
-3 -3 14 ffac0f
-2 -3 14 ffac0f
-1 -3 14 ffac0f
-5 -2 14 ffac0f
-4 -2 14 ffac0f
-3 -2 14 ffac0f
-2 -2 14 ffac0f
-1 -2 14 ffac0f
-6 -1 14 ffac0f
-5 -1 14 ffac0f
-4 -1 14 ffac0f
-3 -1 14 ffac0f
-2 -1 14 ffac0f
-1 -1 14 ffac0f
-3 -5 15 ff9800
-2 -5 15 ff9800
-1 -5 15 ff9800
-3 -4 15 ff9800
-2 -4 15 ff9800
-1 -4 15 ff9800
-4 -3 15 ff9800
-3 -3 15 ff9800
-2 -3 15 ff9800
-1 -3 15 ff9800
-4 -2 15 ff9800
-3 -2 15 ff9800
-2 -2 15 ff9800
-1 -2 15 ff9800
-5 -1 15 ff9800
-4 -1 15 ff9800
-3 -1 15 ff9800
-2 -1 15 ff9800
-1 -1 15 ff9800
0 -1 6 ff9800
0 -3 7 ff9800
0 -2 7 ff9800
1 -2 7 ff9800
0 -1 7 ff9800
1 -1 7 ff9800
2 -1 7 ff9800
0 -4 8 ff9800
1 -4 8 ff9800
0 -3 8 ff9800
1 -3 8 ff9800
2 -3 8 ff9800
0 -2 8 ff9800
1 -2 8 ff9800
2 -2 8 ff9800
0 -1 8 ff9800
1 -1 8 ff9800
2 -1 8 ff9800
3 -1 8 ff9800
0 -5 9 ff9800
0 -4 9 ff9800
1 -4 9 ff9800
2 -4 9 ff9800
0 -3 9 ff9800
1 -3 9 ff9800
2 -3 9 ff9800
3 -3 9 ff9800
0 -2 9 ff9800
1 -2 9 ff9800
2 -2 9 ff9800
3 -2 9 ff9800
0 -1 9 ff9800
1 -1 9 ff9800
2 -1 9 ff9800
3 -1 9 ff9800
4 -1 9 ff9800
0 -5 10 ff9800
1 -5 10 ff9800
2 -5 10 ff9800
0 -4 10 ff9800
1 -4 10 ff9800
2 -4 10 ff9800
0 -3 10 ff9800
1 -3 10 ff9800
2 -3 10 ff9800
3 -3 10 ff9800
0 -2 10 ff9800
1 -2 10 ff9800
2 -2 10 ff9800
3 -2 10 ff9800
0 -1 10 ff9800
1 -1 10 ff9800
2 -1 10 ff9800
3 -1 10 ff9800
4 -1 10 ff9800
0 -9 11 585858
1 -9 11 585858
0 -8 11 585858
1 -8 11 585858
0 -7 11 585858
1 -7 11 585858
0 -6 11 585858
1 -6 11 585858
0 -5 11 ffac0f
1 -5 11 ffac0f
2 -5 11 ffac0f
0 -4 11 ffac0f
1 -4 11 ffac0f
2 -4 11 ffac0f
3 -4 11 ffac0f
0 -3 11 ffac0f
1 -3 11 ffac0f
2 -3 11 ffac0f
3 -3 11 ffac0f
4 -3 11 ffac0f
0 -2 11 ffac0f
1 -2 11 ffac0f
2 -2 11 ffac0f
3 -2 11 ffac0f
4 -2 11 ffac0f
0 -1 11 ffac0f
1 -1 11 ffac0f
2 -1 11 ffac0f
3 -1 11 ffac0f
4 -1 11 ffac0f
5 -1 11 ffac0f
0 -10 12 585858
0 -9 12 585858
1 -9 12 585858
0 -8 12 585858
1 -8 12 585858
0 -7 12 585858
1 -7 12 585858
0 -6 12 585858
1 -6 12 585858
0 -5 12 ffac0f
1 -5 12 ffac0f
2 -5 12 ffac0f
0 -4 12 ffac0f
1 -4 12 ffac0f
2 -4 12 ffac0f
3 -4 12 ffac0f
0 -3 12 ffac0f
1 -3 12 ffac0f
2 -3 12 ffac0f
3 -3 12 ffac0f
4 -3 12 ffac0f
0 -2 12 ffac0f
1 -2 12 ffac0f
2 -2 12 ffac0f
3 -2 12 ffac0f
4 -2 12 ffac0f
0 -1 12 ffac0f
1 -1 12 ffac0f
2 -1 12 ffac0f
3 -1 12 ffac0f
4 -1 12 ffac0f
5 -1 12 ffac0f
0 -10 13 585858
0 -9 13 585858
1 -9 13 585858
0 -8 13 585858
1 -8 13 585858
0 -7 13 585858
1 -7 13 585858
0 -6 13 585858
1 -6 13 585858
0 -5 13 ffac0f
1 -5 13 ffac0f
2 -5 13 ffac0f
0 -4 13 ffac0f
1 -4 13 ffac0f
2 -4 13 ffac0f
3 -4 13 ffac0f
0 -3 13 ffac0f
1 -3 13 ffac0f
2 -3 13 ffac0f
3 -3 13 ffac0f
4 -3 13 ffac0f
0 -2 13 ffac0f
1 -2 13 ffac0f
2 -2 13 ffac0f
3 -2 13 ffac0f
4 -2 13 ffac0f
0 -1 13 ffac0f
1 -1 13 ffac0f
2 -1 13 ffac0f
3 -1 13 ffac0f
4 -1 13 ffac0f
5 -1 13 ffac0f
0 -9 14 585858
1 -9 14 585858
0 -8 14 585858
1 -8 14 585858
0 -7 14 585858
1 -7 14 585858
0 -6 14 585858
1 -6 14 585858
0 -5 14 ffac0f
1 -5 14 ffac0f
2 -5 14 ffac0f
0 -4 14 ffac0f
1 -4 14 ffac0f
2 -4 14 ffac0f
3 -4 14 ffac0f
0 -3 14 ffac0f
1 -3 14 ffac0f
2 -3 14 ffac0f
3 -3 14 ffac0f
4 -3 14 ffac0f
0 -2 14 ffac0f
1 -2 14 ffac0f
2 -2 14 ffac0f
3 -2 14 ffac0f
4 -2 14 ffac0f
0 -1 14 ffac0f
1 -1 14 ffac0f
2 -1 14 ffac0f
3 -1 14 ffac0f
4 -1 14 ffac0f
5 -1 14 ffac0f
0 -5 15 ff9800
1 -5 15 ff9800
2 -5 15 ff9800
0 -4 15 ff9800
1 -4 15 ff9800
2 -4 15 ff9800
0 -3 15 ff9800
1 -3 15 ff9800
2 -3 15 ff9800
3 -3 15 ff9800
0 -2 15 ff9800
1 -2 15 ff9800
2 -2 15 ff9800
3 -2 15 ff9800
0 -1 15 ff9800
1 -1 15 ff9800
2 -1 15 ff9800
3 -1 15 ff9800
4 -1 15 ff9800
-1 -5 16 ff9800
-3 -4 16 ff9800
-2 -4 16 ff9800
-1 -4 16 ff9800
-4 -3 16 ff9800
-3 -3 16 ff9800
-2 -3 16 ff9800
-1 -3 16 ff9800
-4 -2 16 ff9800
-3 -2 16 ff9800
-2 -2 16 ff9800
-1 -2 16 ff9800
-5 -1 16 ff9800
-4 -1 16 ff9800
-3 -1 16 ff9800
-2 -1 16 ff9800
-1 -1 16 ff9800
-2 -4 17 ff9800
-1 -4 17 ff9800
-3 -3 17 ff9800
-2 -3 17 ff9800
-1 -3 17 ff9800
-3 -2 17 ff9800
-2 -2 17 ff9800
-1 -2 17 ff9800
-4 -1 17 ff9800
-3 -1 17 ff9800
-2 -1 17 ff9800
-1 -1 17 ff9800
-1 -3 18 ff9800
-2 -2 18 ff9800
-1 -2 18 ff9800
-3 -1 18 ff9800
-2 -1 18 ff9800
-1 -1 18 ff9800
-1 -1 19 ff9800
0 -5 16 ff9800
0 -4 16 ff9800
1 -4 16 ff9800
2 -4 16 ff9800
0 -3 16 ff9800
1 -3 16 ff9800
2 -3 16 ff9800
3 -3 16 ff9800
0 -2 16 ff9800
1 -2 16 ff9800
2 -2 16 ff9800
3 -2 16 ff9800
0 -1 16 ff9800
1 -1 16 ff9800
2 -1 16 ff9800
3 -1 16 ff9800
4 -1 16 ff9800
0 -4 17 ff9800
1 -4 17 ff9800
0 -3 17 ff9800
1 -3 17 ff9800
2 -3 17 ff9800
0 -2 17 ff9800
1 -2 17 ff9800
2 -2 17 ff9800
0 -1 17 ff9800
1 -1 17 ff9800
2 -1 17 ff9800
3 -1 17 ff9800
0 -3 18 ff9800
0 -2 18 ff9800
1 -2 18 ff9800
0 -1 18 ff9800
1 -1 18 ff9800
2 -1 18 ff9800
0 -1 19 ff9800
-6 0 16 ff9800
-5 0 16 ff9800
-4 0 16 ff9800
-3 0 16 ff9800
-2 0 16 ff9800
-1 0 16 ff9800
-6 1 16 ff9800
-5 1 16 ff9800
-4 1 16 ff9800
-3 1 16 ff9800
-2 1 16 ff9800
-1 1 16 ff9800
-7 2 16 ff9800
-6 2 16 ff9800
-5 2 16 ff9800
-4 2 16 ff9800
-3 2 16 ff9800
-2 2 16 ff9800
-1 2 16 ff9800
-7 3 16 ff9800
-6 3 16 ff9800
-5 3 16 ff9800
-4 3 16 ff9800
-3 3 16 ff9800
-2 3 16 ff9800
-1 3 16 ff9800
-7 4 16 ff9800
-6 4 16 ff9800
-5 4 16 ff9800
-4 4 16 ff9800
-3 4 16 ff9800
-2 4 16 ff9800
-1 4 16 ff9800
-7 5 16 ff9800
-6 5 16 ff9800
-5 5 16 ff9800
-4 5 16 ff9800
-3 5 16 ff9800
-2 5 16 ff9800
-1 5 16 ff9800
-7 6 16 ff9800
-6 6 16 ff9800
-5 6 16 ff9800
-4 6 16 ff9800
-3 6 16 ff9800
-2 6 16 ff9800
-1 6 16 ff9800
-6 7 16 ff9800
-5 7 16 ff9800
-4 7 16 ff9800
-3 7 16 ff9800
-2 7 16 ff9800
-1 7 16 ff9800
-6 8 16 ff9800
-5 8 16 ff9800
-4 8 16 ff9800
-3 8 16 ff9800
-2 8 16 ff9800
-1 8 16 ff9800
-5 9 16 ff9800
-4 9 16 ff9800
-3 9 16 ff9800
-2 9 16 ff9800
-1 9 16 ff9800
-4 10 16 ff9800
-3 10 16 ff9800
-2 10 16 ff9800
-1 10 16 ff9800
-2 11 16 ff9800
-1 11 16 ff9800
-5 0 17 ff9800
-4 0 17 ff9800
-3 0 17 ff9800
-2 0 17 ff9800
-1 0 17 ff9800
-5 1 17 ff9800
-4 1 17 ff9800
-3 1 17 ff9800
-2 1 17 ff9800
-1 1 17 ff9800
-6 2 17 ff9800
-5 2 17 ff9800
-4 2 17 ff9800
-3 2 17 ff9800
-2 2 17 ff9800
-1 2 17 ff9800
-6 3 17 ff9800
-5 3 17 ff9800
-4 3 17 ff9800
-3 3 17 ff9800
-2 3 17 ff9800
-1 3 17 ff9800
-6 4 17 ff9800
-5 4 17 ff9800
-4 4 17 ff9800
-3 4 17 ff9800
-2 4 17 ff9800
-1 4 17 ff9800
-6 5 17 ff9800
-5 5 17 ff9800
-4 5 17 ff9800
-3 5 17 ff9800
-2 5 17 ff9800
-1 5 17 ff9800
-6 6 17 ff9800
-5 6 17 ff9800
-4 6 17 ff9800
-3 6 17 ff9800
-2 6 17 ff9800
-1 6 17 ff9800
-5 7 17 ff9800
-4 7 17 ff9800
-3 7 17 ff9800
-2 7 17 ff9800
-1 7 17 ff9800
-5 8 17 ff9800
-4 8 17 ff9800
-3 8 17 ff9800
-2 8 17 ff9800
-1 8 17 ff9800
-4 9 17 ff9800
-3 9 17 ff9800
-2 9 17 ff9800
-1 9 17 ff9800
-2 10 17 ff9800
-1 10 17 ff9800
-4 0 18 ff9800
-3 0 18 ff9800
-2 0 18 ff9800
-1 0 18 ff9800
-4 1 18 ff9800
-3 1 18 ff9800
-2 1 18 ff9800
-1 1 18 ff9800
-5 2 18 ff9800
-4 2 18 ff9800
-3 2 18 ff9800
-2 2 18 ff9800
-1 2 18 ff9800
-5 3 18 ff9800
-4 3 18 ff9800
-3 3 18 ff9800
-2 3 18 ff9800
-1 3 18 ff9800
-5 4 18 ff9800
-4 4 18 ff9800
-3 4 18 ff9800
-2 4 18 ff9800
-1 4 18 ff9800
-5 5 18 ff9800
-4 5 18 ff9800
-3 5 18 ff9800
-2 5 18 ff9800
-1 5 18 ff9800
-5 6 18 ff9800
-4 6 18 ff9800
-3 6 18 ff9800
-2 6 18 ff9800
-1 6 18 ff9800
-4 7 18 ff9800
-3 7 18 ff9800
-2 7 18 ff9800
-1 7 18 ff9800
-4 8 18 ff9800
-3 8 18 ff9800
-2 8 18 ff9800
-1 8 18 ff9800
-2 9 18 ff9800
-1 9 18 ff9800
-2 0 19 ff9800
-1 0 19 ff9800
-3 1 19 ff9800
-2 1 19 ff9800
-1 1 19 ff9800
-3 2 19 ff9800
-2 2 19 ff9800
-1 2 19 ff9800
-4 3 19 ff9800
-3 3 19 ff9800
-2 3 19 ff9800
-1 3 19 ff9800
-4 4 19 ff9800
-3 4 19 ff9800
-2 4 19 ff9800
-1 4 19 ff9800
-4 5 19 ff9800
-3 5 19 ff9800
-2 5 19 ff9800
-1 5 19 ff9800
-3 6 19 ff9800
-2 6 19 ff9800
-1 6 19 ff9800
-3 7 19 ff9800
-2 7 19 ff9800
-1 7 19 ff9800
-1 8 19 ff9800
-2 2 20 ff9800
-1 2 20 ff9800
-2 3 20 ff9800
-1 3 20 ff9800
-2 4 20 ff9800
-1 4 20 ff9800
-2 5 20 ff9800
-1 5 20 ff9800
-2 6 20 ff9800
-1 6 20 ff9800
0 0 16 ff9800
1 0 16 ff9800
2 0 16 ff9800
3 0 16 ff9800
4 0 16 ff9800
5 0 16 ff9800
0 1 16 ff9800
1 1 16 ff9800
2 1 16 ff9800
3 1 16 ff9800
4 1 16 ff9800
5 1 16 ff9800
0 2 16 ff9800
1 2 16 ff9800
2 2 16 ff9800
3 2 16 ff9800
4 2 16 ff9800
5 2 16 ff9800
6 2 16 ff9800
0 3 16 ff9800
1 3 16 ff9800
2 3 16 ff9800
3 3 16 ff9800
4 3 16 ff9800
5 3 16 ff9800
6 3 16 ff9800
0 4 16 ff9800
1 4 16 ff9800
2 4 16 ff9800
3 4 16 ff9800
4 4 16 ff9800
5 4 16 ff9800
6 4 16 ff9800
0 5 16 ff9800
1 5 16 ff9800
2 5 16 ff9800
3 5 16 ff9800
4 5 16 ff9800
5 5 16 ff9800
6 5 16 ff9800
0 6 16 ff9800
1 6 16 ff9800
2 6 16 ff9800
3 6 16 ff9800
4 6 16 ff9800
5 6 16 ff9800
6 6 16 ff9800
0 7 16 ff9800
1 7 16 ff9800
2 7 16 ff9800
3 7 16 ff9800
4 7 16 ff9800
5 7 16 ff9800
0 8 16 ff9800
1 8 16 ff9800
2 8 16 ff9800
3 8 16 ff9800
4 8 16 ff9800
5 8 16 ff9800
0 9 16 ff9800
1 9 16 ff9800
2 9 16 ff9800
3 9 16 ff9800
4 9 16 ff9800
0 10 16 ff9800
1 10 16 ff9800
2 10 16 ff9800
3 10 16 ff9800
0 11 16 ff9800
1 11 16 ff9800
0 0 17 ff9800
1 0 17 ff9800
2 0 17 ff9800
3 0 17 ff9800
4 0 17 ff9800
0 1 17 ff9800
1 1 17 ff9800
2 1 17 ff9800
3 1 17 ff9800
4 1 17 ff9800
0 2 17 ff9800
1 2 17 ff9800
2 2 17 ff9800
3 2 17 ff9800
4 2 17 ff9800
5 2 17 ff9800
0 3 17 ff9800
1 3 17 ff9800
2 3 17 ff9800
3 3 17 ff9800
4 3 17 ff9800
5 3 17 ff9800
0 4 17 ff9800
1 4 17 ff9800
2 4 17 ff9800
3 4 17 ff9800
4 4 17 ff9800
5 4 17 ff9800
0 5 17 ff9800
1 5 17 ff9800
2 5 17 ff9800
3 5 17 ff9800
4 5 17 ff9800
5 5 17 ff9800
0 6 17 ff9800
1 6 17 ff9800
2 6 17 ff9800
3 6 17 ff9800
4 6 17 ff9800
5 6 17 ff9800
0 7 17 ff9800
1 7 17 ff9800
2 7 17 ff9800
3 7 17 ff9800
4 7 17 ff9800
0 8 17 ff9800
1 8 17 ff9800
2 8 17 ff9800
3 8 17 ff9800
4 8 17 ff9800
0 9 17 ff9800
1 9 17 ff9800
2 9 17 ff9800
3 9 17 ff9800
0 10 17 ff9800
1 10 17 ff9800
0 0 18 ff9800
1 0 18 ff9800
2 0 18 ff9800
3 0 18 ff9800
0 1 18 ff9800
1 1 18 ff9800
2 1 18 ff9800
3 1 18 ff9800
0 2 18 ff9800
1 2 18 ff9800
2 2 18 ff9800
3 2 18 ff9800
4 2 18 ff9800
0 3 18 ff9800
1 3 18 ff9800
2 3 18 ff9800
3 3 18 ff9800
4 3 18 ff9800
0 4 18 ff9800
1 4 18 ff9800
2 4 18 ff9800
3 4 18 ff9800
4 4 18 ff9800
0 5 18 ff9800
1 5 18 ff9800
2 5 18 ff9800
3 5 18 ff9800
4 5 18 ff9800
0 6 18 ff9800
1 6 18 ff9800
2 6 18 ff9800
3 6 18 ff9800
4 6 18 ff9800
0 7 18 ff9800
1 7 18 ff9800
2 7 18 ff9800
3 7 18 ff9800
0 8 18 ff9800
1 8 18 ff9800
2 8 18 ff9800
3 8 18 ff9800
0 9 18 ff9800
1 9 18 ff9800
0 0 19 ff9800
1 0 19 ff9800
0 1 19 ff9800
1 1 19 ff9800
2 1 19 ff9800
0 2 19 ff9800
1 2 19 ff9800
2 2 19 ff9800
0 3 19 ff9800
1 3 19 ff9800
2 3 19 ff9800
3 3 19 ff9800
0 4 19 ff9800
1 4 19 ff9800
2 4 19 ff9800
3 4 19 ff9800
0 5 19 ff9800
1 5 19 ff9800
2 5 19 ff9800
3 5 19 ff9800
0 6 19 ff9800
1 6 19 ff9800
2 6 19 ff9800
0 7 19 ff9800
1 7 19 ff9800
2 7 19 ff9800
0 8 19 ff9800
0 2 20 ff9800
1 2 20 ff9800
0 3 20 ff9800
1 3 20 ff9800
0 4 20 ff9800
1 4 20 ff9800
0 5 20 ff9800
1 5 20 ff9800
0 6 20 ff9800
1 6 20 ff9800
